X,Y,Z
-0.090796,-0.19101,0.067739
-0.103386,-0.231757,0.112949
-0.114227,-0.254542,0.130712
-0.120631,-0.252428,0.116004
-0.119461,-0.222892,0.070151
-0.108597,-0.168092,0.000449
-0.088104,-0.09364,-0.081818
-0.060002,-0.006937,-0.164027
-0.027077,0.084272,-0.234691
0.008374,0.172818,-0.285437
0.044933,0.252532,-0.312182
0.081208,0.31816,-0.315183
0.115023,0.364892,-0.297646
0.143877,0.387807,-0.263609
0.165993,0.381962,-0.216041
0.180903,0.343743,-0.15604
0.189049,0.272845,-0.083742
0.190511,0.173866,0.000057
0.184192,0.056725,0.09257
0.168576,-0.064702,0.188351
0.143178,-0.175016,0.279374
0.109411,-0.260017,0.355572
0.070379,-0.309133,0.405761
0.02962,-0.317073,0.419112
-0.010199,-0.284432,0.38747
-0.047707,-0.216986,0.308202
-0.082577,-0.124161,0.186882
-0.114949,-0.017248,0.038498
-0.144781,0.091884,-0.114358
-0.171309,0.191218,-0.246132
-0.193057,0.268998,-0.334967
-0.208644,0.315031,-0.368581
-0.217711,0.322582,-0.346376
-0.221103,0.290036,-0.277399
-0.220095,0.221286,-0.174772
-0.214893,0.124144,-0.050394
-0.203703,0.008122,0.086645
-0.18342,-0.11695,0.228225
-0.151136,-0.241205,0.363709
-0.105366,-0.354261,0.478187
-0.046629,-0.445151,0.55498
0.022615,-0.503523,0.580196
0.098134,-0.521312,0.546401
0.173901,-0.493865,0.454103
0.242459,-0.420331,0.310684
0.296228,-0.303601,0.128494
0.329219,-0.150565,-0.076546
0.338313,0.027003,-0.286115
0.323591,0.21225,-0.481059
0.287532,0.385192,-0.643132
0.233999,0.526278,-0.756403
0.16784,0.620344,-0.808114
0.094866,0.659161,-0.789109
0.021696,0.641272,-0.694549
-0.044971,0.570617,-0.525543
-0.099683,0.45549,-0.29122
-0.139361,0.307866,-0.010206
-0.163391,0.142502,0.289716
-0.173065,-0.024653,0.574931
-0.170818,-0.178753,0.811412
-0.159481,-0.307952,0.970906
-0.141562,-0.40392,1.035869
-0.118657,-0.461745,1.001352
-0.091297,-0.480023,0.874245
-0.059621,-0.460907,0.670562
-0.024891,-0.409557,0.412263
0.00954,-0.333015,0.124622
0.03909,-0.238864,-0.165868
0.059742,-0.134559,-0.433454
0.069418,-0.027952,-0.655439
0.068234,0.072169,-0.814868
0.057521,0.156865,-0.902451
0.038917,0.218967,-0.916336
0.014506,0.255198,-0.860019
-0.012926,0.266761,-0.73934
-0.040535,0.257201,-0.56091
-0.066348,0.229439,-0.333639
-0.089452,0.18432,-0.071419
-0.109185,0.1214,0.205619
-0.123676,0.041724,0.472282
-0.129198,-0.049696,0.701908
-0.121464,-0.143779,0.870077
-0.097743,-0.229041,0.956679
-0.058286,-0.293976,0.947615
-0.006642,-0.329287,0.837673
0.05118,-0.32944,0.633971
0.108044,-0.293337,0.357966
0.15703,-0.223956,0.043722
0.192689,-0.127325,-0.269129
0.212085,-0.011311,-0.544087
0.215179,0.115021,-0.753957
0.204064,0.241095,-0.883051
0.181664,0.354532,-0.92544
0.150669,0.442105,-0.882692
0.113249,0.492115,-0.763663
0.071728,0.497672,-0.584663
0.029195,0.458931,-0.367507
-0.010867,0.38243,-0.135477
-0.045539,0.278299,0.091479
-0.073316,0.156839,0.29961
-0.09438,0.026543,0.480304
-0.110136,-0.105162,0.627469
-0.12248,-0.230452,0.73594
-0.133249,-0.341003,0.801068
-0.143705,-0.429004,0.818862
-0.154004,-0.488232,0.78629
-0.163061,-0.514271,0.701765
-0.169239,-0.503745,0.56626
-0.171237,-0.454352,0.385066
-0.168465,-0.367032,0.168709
-0.1608,-0.248132,-0.068287
-0.147926,-0.109045,-0.309361
-0.128994,0.03641,-0.536878
-0.103123,0.175547,-0.731989
-0.070184,0.299012,-0.874366
-0.03122,0.400087,-0.943985
0.011517,0.473001,-0.926475
0.054762,0.512428,-0.819428
0.09466,0.514392,-0.635794
0.127498,0.477952,-0.401931
0.150628,0.406412,-0.149319
0.163343,0.307041,0.094989
0.167132,0.189681,0.313729
0.164885,0.064888,0.499456
0.159583,-0.057644,0.649851
0.153262,-0.169801,0.762499
0.146755,-0.264972,0.832694
0.140386,-0.337543,0.853872
0.134677,-0.38294,0.819591
0.130185,-0.398897,0.726338
0.126814,-0.386886,0.576602
0.123274,-0.352313,0.380672
0.117237,-0.303139,0.155612
0.106351,-0.24721,-0.077958
0.089246,-0.19015,-0.299981
0.065726,-0.135329,-0.493793
0.036431,-0.084802,-0.646237
0.002507,-0.039787,-0.747115
-0.0345,-0.000387,-0.789914
-0.072565,0.035016,-0.772849
-0.109238,0.069595,-0.698675
-0.142114,0.106386,-0.573499
-0.169414,0.146133,-0.405633
-0.190268,0.186067,-0.205937
-0.204589,0.219888,0.009888
-0.212564,0.239108,0.21998
-0.214176,0.235452,0.399161
-0.209103,0.203875,0.525089
-0.196974,0.144843,0.585255
-0.177802,0.064494,0.58058
-0.152282,-0.027054,0.522308
-0.121715,-0.118445,0.425348
-0.087581,-0.19901,0.302384
-0.050992,-0.258709,0.161828
-0.012411,-0.287785,0.010726
0.028003,-0.278144,-0.141717
0.069648,-0.226293,-0.284109
0.110782,-0.136417,-0.40514
0.148364,-0.020885,-0.495593
0.178782,0.10373,-0.548407
0.198886,0.22198,-0.556631
0.206711,0.322504,-0.512417
0.201826,0.397706,-0.410059
0.185342,0.440916,-0.251631
0.159583,0.44476,-0.052011
0.127438,0.403579,0.160668
0.091696,0.317272,0.352075
0.054694,0.193,0.492523
0.018373,0.043823,0.566323
-0.015363,-0.115146,0.574948
0.170056,-0.174405,-0.174446
0.177069,-0.177479,-0.177818
0.180683,-0.179056,-0.176126
0.182675,-0.177592,-0.170567
0.185736,-0.170694,-0.162014
0.190883,-0.156688,-0.150297
0.196201,-0.135824,-0.1348
0.19887,-0.110147,-0.115529
0.198042,-0.082597,-0.093562
0.19556,-0.056104,-0.070693
0.194283,-0.033136,-0.048532
0.195173,-0.015755,-0.027896
0.196106,-0.005634,-0.009084
0.194233,-0.003616,0.007617
0.188573,-0.009273,0.021913
0.179631,-0.021038,0.033797
0.167835,-0.03673,0.043686
0.153275,-0.054104,0.052216
0.136397,-0.071166,0.059727
0.1184,-0.086161,0.065946
0.100708,-0.097575,0.070262
0.083699,-0.104409,0.072217
0.066411,-0.106401,0.071721
0.048325,-0.103876,0.068981
0.030793,-0.097415,0.06432
0.015843,-0.087685,0.058094
0.004203,-0.075437,0.050843
-0.005163,-0.061594,0.043408
-0.014402,-0.047224,0.03678
-0.025904,-0.033262,0.031722
-0.041411,-0.020162,0.02839
-0.061148,-0.007709,0.026214
-0.083618,0.004865,0.024223
-0.106607,0.018447,0.021606
-0.128629,0.033604,0.018132
-0.149665,0.05045,0.014173
-0.170398,0.068807,0.010242
-0.190065,0.088477,0.006565
-0.205554,0.109244,0.00314
-0.213668,0.130413,0.000051
-0.213733,0.150459,-0.002361
-0.207449,0.167429,-0.003532
-0.197018,0.17991,-0.002825
-0.18363,0.188091,0.000373
-0.167562,0.194097,0.006719
-0.149934,0.201006,0.016854
-0.133533,0.211142,0.031031
-0.120833,0.224617,0.04878
-0.111966,0.238953,0.068979
-0.105527,0.250396,0.090169
-0.100654,0.256162,0.110838
-0.097943,0.256389,0.129596
-0.098625,0.254342,0.145248
-0.102635,0.253988,0.156897
-0.10802,0.256848,0.164121
-0.113136,0.260538,0.16702
-0.1186,0.259965,0.165977
-0.126038,0.251,0.161379
-0.13553,0.233454,0.153618
-0.144576,0.210566,0.143306
-0.149152,0.186502,0.131516
-0.146214,0.164039,0.119767
-0.135318,0.143417,0.109571
-0.117687,0.122719,0.101857
-0.094541,0.099441,0.096639
-0.066813,0.072658,0.093051
-0.035962,0.044394,0.089713
-0.004748,0.01883,0.085239
0.023126,-0.000347,0.078622
0.044784,-0.013105,0.069406
0.059333,-0.023563,0.057579
0.066783,-0.035979,0.043428
0.066651,-0.050788,0.027475
0.058416,-0.065303,0.010406
0.043085,-0.077146,-0.007158
0.024155,-0.086922,-0.024906
0.006627,-0.098148,-0.042887
-0.00608,-0.114076,-0.061248
-0.014111,-0.134902,-0.079706
-0.019392,-0.158287,-0.097206
-0.022606,-0.18116,-0.11219
-0.022136,-0.200396,-0.123195
-0.015098,-0.21316,-0.129392
0.000471,-0.218055,-0.130811
0.023881,-0.215896,-0.128124
0.051786,-0.208708,-0.122299
0.079654,-0.197878,-0.114376
0.103882,-0.183033,-0.105367
0.123078,-0.162616,-0.096179
0.137406,-0.136212,-0.087505
0.147088,-0.106203,-0.079701
0.151474,-0.076666,-0.07277
0.149281,-0.051189,-0.066508
0.139886,-0.031677,-0.060677
0.124141,-0.018223,-0.055035
0.103716,-0.009579,-0.049265
0.080703,-0.003889,-0.042946
0.058741,0.000426,-0.035819
0.043243,0.003904,-0.028386
0.038542,0.005762,-0.022134
0.044583,0.004384,-0.018752
0.05663,-0.001309,-0.018892
0.068182,-0.010538,-0.021357
0.075591,-0.020462,-0.023458
0.080287,-0.027285,-0.022729
0.085746,-0.028354,-0.01846
0.093057,-0.023671,-0.011604
0.099496,-0.015444,-0.003755
0.099962,-0.006353,0.003772
0.089841,0.002183,0.010356
0.067599,0.01041,0.016062
0.035707,0.01872,0.021682
-0.000586,0.026113,0.029007
-0.036335,0.030446,0.040407
-0.069287,0.029777,0.057084
-0.099334,0.02352,0.077472
-0.126214,0.012727,0.097486
-0.147681,-0.000669,0.112418
-0.160116,-0.014884,0.119488
-0.161928,-0.028804,0.119301
-0.155396,-0.041893,0.114842
-0.143713,-0.053657,0.109214
-0.127904,-0.063066,0.103714
-0.108177,-0.068391,0.097254
-0.08639,-0.067732,0.087532
-0.065437,-0.060231,0.072947
-0.04677,-0.047005,0.053991
-0.028996,-0.030863,0.033366
-0.009329,-0.015127,0.014525
0.012254,-0.002203,-0.000056
0.0311,0.007313,-0.009567
0.041827,0.014438,-0.014588
0.042927,0.020881,-0.016279
0.036602,0.027939,-0.015704
0.026305,0.035732,-0.013691
0.015497,0.043161,-0.010944
0.007043,0.048491,-0.008077
0.002005,0.050298,-0.005602
-0.000894,0.04822,-0.004013
-0.003795,0.04305,-0.003868
-0.007934,0.036361,-0.005722
-0.013546,0.029927,-0.009939
-0.020959,0.025225,-0.016422
-0.031527,0.023184,-0.024319
-0.046871,0.024209,-0.031889
-0.066282,0.0284,-0.036899
-0.085844,0.035635,-0.037704
-0.101802,0.045334,-0.034134
-0.113574,0.056271,-0.027308
-0.122154,0.066851,-0.018757
-0.127537,0.07565,-0.009547
-0.129277,0.081851,-0.000051
-0.128005,0.085283,0.009415
-0.124908,0.085924,0.018043
-0.120228,0.083285,0.024897
-0.112847,0.07617,0.029515
-0.101443,0.062913,0.031917
-0.086452,0.042137,0.032297
-0.070263,0.013835,0.030856
-0.054292,-0.019698,0.027751
-0.037146,-0.054033,0.023037
-0.017306,-0.084538,0.016689
0.003841,-0.108687,0.008804
0.023089,-0.126993,-0.000175
0.038042,-0.141875,-0.009445
0.047837,-0.154722,-0.018148
0.052663,-0.163738,-0.025902
0.053623,-0.164977,-0.033027
0.053022,-0.155493,-0.040036
0.054178,-0.136378,-0.047065
0.059677,-0.113102,-0.053831
0.068341,-0.091823,-0.059855
0.074907,-0.075331,-0.06454
0.075116,-0.062413,-0.067261
0.070461,-0.050059,-0.067699
0.066682,-0.036548,-0.066196
0.06869,-0.02303,-0.063801
0.076575,-0.012249,-0.061909
0.085391,-0.006614,-0.061587
0.089343,-0.00761,-0.063155
0.086242,-0.015423,-0.066424
0.078307,-0.027665,-0.071087
0.070297,-0.039131,-0.076739
0.066921,-0.044419,-0.08276
0.070757,-0.041271,-0.088393
0.081369,-0.031639,-0.092964
0.095735,-0.019791,-0.096039
0.10985,-0.008284,-0.097377
0.120269,0.004263,-0.096694
0.124606,0.020736,-0.093571
0.121555,0.042018,-0.087768
0.111183,0.06632,-0.079542
0.09536,0.090384,-0.069579
0.077607,0.110652,-0.058723
0.061502,0.124085,-0.047797
0.047726,0.128938,-0.03748
0.032771,0.125328,-0.028146
0.011822,0.115169,-0.019752
-0.017134,0.101248,-0.011892
-0.05167,0.085623,-0.003999
0.227314,-0.223603,0.175628
0.323409,-0.273907,0.173242
0.387507,-0.286705,0.15423
0.399194,-0.254963,0.122245
0.341884,-0.180362,0.08242
0.205535,-0.074069,0.040027
-0.009545,0.042208,-0.0006
-0.288511,0.135433,-0.03669
-0.600931,0.164117,-0.067084
-0.905881,0.08872,-0.091544
-1.159662,-0.112378,-0.109734
-1.322181,-0.426438,-0.120411
-1.361613,-0.799101,-0.121308
-1.25802,-1.145322,-0.110088
-1.006641,-1.373095,-0.085831
-0.620764,-1.41124,-0.050329
-0.133385,-1.229478,-0.008404
0.403697,-0.841314,0.03334
0.923556,-0.294446,0.068638
1.351778,0.344027,0.093592
1.619083,0.99832,0.107563
1.678314,1.586123,0.1122
1.517904,2.020934,0.109524
1.163657,2.224777,0.100277
0.671036,2.150255,0.083465
0.11248,1.80382,0.057567
-0.433115,1.253401,0.022299
-0.884983,0.606371,-0.020275
-1.165041,-0.027738,-0.065654
-1.209349,-0.569247,-0.107871
-0.985229,-0.978623,-0.140859
-0.508126,-1.237953,-0.159658
0.152148,-1.327885,-0.161369
0.885146,-1.225642,-0.145771
1.566387,-0.924796,-0.115431
2.086133,-0.464508,-0.075057
2.368014,0.060219,-0.03033
2.369723,0.528881,0.013448
2.076514,0.842918,0.052428
1.499099,0.958902,0.084578
0.677341,0.892545,0.109313
-0.313542,0.691102,0.126526
-1.360237,0.40294,0.135737
-2.31918,0.06964,0.135972
-3.03772,-0.267538,0.126312
-3.389284,-0.563086,0.106737
-3.311232,-0.773608,0.07862
-2.82882,-0.875556,0.044368
-2.050004,-0.878213,0.006601
-1.123378,-0.816531,-0.032541
-0.190412,-0.730785,-0.071478
0.637263,-0.645515,-0.108491
1.2787,-0.559253,-0.140913
1.676032,-0.452097,-0.165064
1.795027,-0.301698,-0.177228
1.64033,-0.097024,-0.17548
1.26552,0.154737,-0.160889
0.758897,0.429046,-0.136815
0.218502,0.687486,-0.107022
-0.266586,0.881574,-0.073979
-0.628304,0.962608,-0.038487
-0.828235,0.902243,-0.001106
-0.861277,0.713127,0.036186
-0.750592,0.453702,0.069825
-0.536307,0.2089,0.09577
-0.263448,0.047225,0.111121
0.021101,-0.015932,0.115295
0.259793,-0.018735,0.11
0.384657,-0.022587,0.098328
0.343656,-0.068339,0.083405
0.131781,-0.149147,0.067159
-0.199832,-0.222767,0.04967
-0.557667,-0.245661,0.029346
-0.835034,-0.203654,0.004086
-0.939816,-0.12098,-0.027131
-0.80919,-0.039863,-0.062861
-0.418671,0.007586,-0.098532
0.208264,0.012554,-0.127058
0.998463,-0.014038,-0.140657
1.844739,-0.055608,-0.133588
2.627091,-0.100292,-0.104448
3.227755,-0.13873,-0.056717
3.54418,-0.15974,0.002318
3.506103,-0.154893,0.063804
3.092317,-0.12644,0.11956
2.337553,-0.089244,0.163364
1.32307,-0.064982,0.191213
0.150369,-0.070616,0.200732
-1.080781,-0.108718,0.190372
-2.272371,-0.166068,0.159088
-3.319811,-0.217603,0.107056
-4.11347,-0.232318,0.037526
-4.552302,-0.180939,-0.041658
-4.565564,-0.045834,-0.11856
-4.133371,0.170452,-0.179818
-3.297238,0.44232,-0.214895
-2.158813,0.723825,-0.219722
-0.865076,0.956993,-0.197544
0.416926,1.084731,-0.15698
1.531306,1.066442,-0.108036
2.358306,0.889555,-0.058346
2.823208,0.570539,-0.011782
2.89697,0.148523,0.030526
2.596566,-0.323686,0.067499
1.984026,-0.785939,0.096116
1.158989,-1.173119,0.11208
0.243799,-1.421155,0.112213
-0.636939,-1.48265,0.096888
-1.372804,-1.343292,0.070821
-1.872675,-1.027305,0.04121
-2.066063,-0.589954,0.014805
-1.91016,-0.099333,-0.004254
-1.40403,0.381076,-0.015149
-0.60464,0.799191,-0.019476
0.369534,1.11312,-0.019626
1.360527,1.287781,-0.017314
2.208788,1.295198,-0.012743
2.791773,1.121739,-0.004732
3.047003,0.777873,0.008333
2.968206,0.303804,0.026994
2.586878,-0.233884,0.049534
1.953495,-0.757175,0.071968
1.126215,-1.195298,0.089227
0.17045,-1.497905,0.097158
-0.835014,-1.638282,0.094086
-1.791981,-1.605775,0.080839
-2.585681,-1.397197,0.059618
-3.103416,-1.016892,0.032568
-3.262123,-0.485348,0.001094
-3.034126,0.149006,-0.033405
-2.459471,0.806885,-0.068389
-1.635734,1.393698,-0.099793
-0.694043,1.823983,-0.122722
0.229294,2.041591,-0.133033
1.019373,2.027461,-0.128641
1.601748,1.792354,-0.109587
1.947355,1.367381,-0.077303
2.058971,0.803197,-0.033891
1.953087,0.172322,0.018016
1.651643,-0.435735,0.074644
1.185255,-0.930767,0.13059
0.603009,-1.248055,0.179273
-0.024436,-1.36907,0.213935
-0.617745,-1.320774,0.228667
-1.106061,-1.15599,0.219401
-1.43568,-0.924281,0.184958
-1.572607,-0.653412,0.128014
-1.504355,-0.356731,0.055473
-1.24168,-0.053452,-0.022458
-0.818553,0.217714,-0.094899
-0.289837,0.405324,-0.153053
0.274195,0.475233,-0.191444
0.796724,0.436006,-0.207794
1.207056,0.33269,-0.202171
1.455178,0.218587,-0.176372
1.524044,0.124993,-0.13411
1.432701,0.04949,-0.081251
1.224535,-0.026483,-0.025262
0.948532,-0.113861,0.025994
0.643338,-0.20914,0.065725
0.330078,-0.300172,0.089543
0.017391,-0.37286,0.096304
-0.286377,-0.411139,0.088271
-0.561513,-0.390595,0.070406
-0.775898,-0.280529,0.048932
-0.89983,-0.065488,0.029426
-0.921627,0.231275,0.015132
-0.848688,0.544888,0.006255
-0.69786,0.789723,0.000407
-0.484944,0.897705,-0.005847
-0.223595,0.849179,-0.015285
0.062675,0.674083,-0.029021
0.331198,0.431117,-0.046191
0.528342,0.17926,-0.064139
0.60627,-0.042092,-0.078736
0.536012,-0.214045,-0.084893
0.314878,-0.329088,-0.078021
-0.031482,-0.383296,-0.05679
-0.453321,-0.375507,-0.025306
-0.888893,-0.313812,0.007556
-1.279419,-0.220401,0.03178
-1.580066,-0.126367,0.041656
-1.76111,-0.059755,0.039297
-1.7981,-0.0336,0.032847
-1.665565,-0.040856,0.031146
-1.346879,-0.06095,0.038005
-0.850702,-0.072436,0.049725
-0.220012,-0.064374,0.058269
0.471257,-0.040697,0.056992
1.134309,-0.014117,0.044877
1.684472,0.004836,0.026928
2.05406,0.016607,0.009981
2.19876,0.034059,-0.002068
2.100121,0.074172,-0.009574
1.769075,0.147137,-0.014976
1.251617,0.250247,-0.018834
0.628995,0.367405,-0.017919
0.003587,0.473522,-0.008022
-0.525669,0.541661,0.011638
-0.889199,0.550733,0.036471
-0.182635,0.171988,-0.171311
-0.199225,0.174948,-0.216084
-0.215471,0.176219,-0.255005
-0.230475,0.175931,-0.284254
-0.243011,0.174224,-0.300379
-0.252232,0.171113,-0.300729
-0.258254,0.166506,-0.283983
-0.262102,0.160336,-0.250414
-0.26519,0.152679,-0.201818
-0.268733,0.143753,-0.141107
-0.273387,0.133782,-0.071904
-0.279313,0.122928,0.001659
-0.286306,0.111442,0.075128
-0.293739,0.099794,0.144112
-0.300532,0.088576,0.20476
-0.305449,0.07829,0.254149
-0.307648,0.069221,0.29052
-0.307213,0.061354,0.313325
-0.305235,0.054344,0.323051
-0.303158,0.047637,0.320823
-0.301845,0.040827,0.308074
-0.301003,0.033897,0.286535
-0.299346,0.027037,0.258391
-0.295541,0.020297,0.226341
-0.289096,0.013453,0.193367
-0.280402,0.006175,0.162159
-0.270268,-0.001573,0.134587
-0.259509,-0.009345,0.111599
-0.248759,-0.016541,0.093406
-0.238504,-0.022746,0.079695
-0.229063,-0.027648,0.06973
-0.220348,-0.030835,0.062336
-0.211663,-0.03189,0.055973
-0.201873,-0.030658,0.049107
-0.189903,-0.027395,0.040663
-0.175401,-0.022702,0.030257
-0.159126,-0.01721,0.018182
-0.142676,-0.011314,0.005152
-0.127666,-0.00518,-0.007957
-0.114697,0.001107,-0.02024
-0.102899,0.007443,-0.030947
-0.090614,0.013703,-0.039844
-0.076491,0.019784,-0.047429
-0.060156,0.025635,-0.054645
-0.04214,0.031202,-0.062311
-0.023147,0.036337,-0.070611
-0.003467,0.040765,-0.078963
0.016878,0.044126,-0.086409
0.03768,0.046105,-0.092179
0.058415,0.046486,-0.096022
0.078477,0.045061,-0.098233
0.097581,0.04158,-0.099375
0.115852,0.035915,-0.099899
0.133331,0.028228,-0.099822
0.149446,0.018935,-0.098604
0.163074,0.008599,-0.095301
0.17307,-0.002077,-0.088872
0.17893,-0.012285,-0.078487
0.181137,-0.021315,-0.063799
0.180866,-0.02882,-0.045109
0.179368,-0.034962,-0.023416
0.177434,-0.040269,-0.000315
0.175175,-0.045198,0.02221
0.172231,-0.049838,0.042074
0.168131,-0.054085,0.057417
0.162537,-0.057888,0.066926
0.155288,-0.061151,0.070047
0.146319,-0.063571,0.066982
0.135712,-0.064779,0.058545
0.124032,-0.064591,0.045988
0.112461,-0.06309,0.030859
0.102334,-0.060509,0.014917
0.094458,-0.057024,0.000059
0.088783,-0.052715,-0.011799
0.08465,-0.047836,-0.018885
0.081594,-0.043011,-0.01978
0.07998,-0.038982,-0.013719
0.080886,-0.036252,-0.000935
0.085492,-0.034988,0.017231
0.094435,-0.035122,0.038707
0.107458,-0.036446,0.061166
0.123515,-0.038674,0.08224
0.141109,-0.041468,0.099587
0.158653,-0.044437,0.111061
0.17474,-0.047118,0.115056
0.188312,-0.04903,0.110931
0.198782,-0.049832,0.099108
0.206137,-0.049447,0.080597
0.210863,-0.048,0.056498
0.213561,-0.045614,0.027993
0.214443,-0.042189,-0.003461
0.213025,-0.037351,-0.036152
0.208292,-0.030688,-0.068298
0.199451,-0.022025,-0.0982
0.186703,-0.011465,-0.124252
0.171398,0.000653,-0.144836
0.155532,0.013756,-0.15835
0.140831,0.027027,-0.163578
0.128122,0.039481,-0.160059
0.117516,0.050111,-0.148139
0.108897,0.058048,-0.128919
0.102115,0.06272,-0.104295
0.096908,0.063975,-0.076908
0.092813,0.062069,-0.049772
0.089314,0.057442,-0.025753
0.086309,0.050436,-0.00713
0.084314,0.041147,0.004742
0.083957,0.029538,0.009675
0.085286,0.015786,0.008804
0.08753,0.0005,0.004504
0.089343,-0.015471,-0.000093
0.089394,-0.031346,-0.002055
0.087026,-0.04646,0.000539
0.08268,-0.060118,0.008462
0.077743,-0.071461,0.021599
0.073693,-0.079551,0.039158
0.07123,-0.083743,0.059759
0.07012,-0.083951,0.081478
0.069686,-0.080459,0.10208
0.069553,-0.073612,0.119563
0.069983,-0.063781,0.132677
0.071395,-0.051539,0.141056
0.073859,-0.037816,0.145025
0.077279,-0.023769,0.145243
0.081737,-0.010293,0.142317
0.087377,0.002346,0.136498
0.093996,0.014289,0.127583
0.100795,0.025686,0.115082
0.10647,0.036562,0.098502
0.109687,0.046925,0.077573
0.109579,0.056878,0.05234
0.10595,0.066595,0.023159
0.099253,0.076093,-0.009266
0.090414,0.085058,-0.04371
0.080507,0.092956,-0.078366
0.070305,0.099293,-0.111143
0.060052,0.103818,-0.140028
0.049716,0.106581,-0.163257
0.039257,0.107843,-0.179391
0.028524,0.107942,-0.187489
0.017184,0.107218,-0.187395
0.0051,0.105991,-0.180045
-0.007253,0.104543,-0.167503
-0.018893,0.103071,-0.152559
-0.028947,0.101617,-0.138172
-0.037464,0.100098,-0.127077
-0.045676,0.098496,-0.121462
-0.055177,0.096934,-0.122592
-0.066745,0.095427,-0.130391
-0.079769,0.093655,-0.14314
-0.092561,0.091098,-0.157579
-0.103475,0.087361,-0.169603
-0.111909,0.082387,-0.17518
-0.118372,0.076396,-0.171129
-0.123835,0.069568,-0.15568
-0.128904,0.061954,-0.128812
-0.133513,0.053878,-0.092315
-0.13743,0.046207,-0.049427
-0.140701,0.039895,-0.004108
-0.14325,0.035396,0.039915
-0.14431,0.032649,0.079793
-0.142584,0.0314,0.113503
-0.137079,0.031457,0.13948
-0.12811,0.032668,0.156408
-0.11751,0.034657,0.163217
-0.107487,0.036716,0.159207
-0.099188,0.038128,0.144149
-0.09221,0.038451,0.118356
-0.085109,0.037351,0.08281
-0.076514,0.034424,0.039433
-0.066008,0.029429,-0.008824
-0.05411,0.022576,-0.058341
-0.041686,0.014419,-0.105446
-0.029287,0.005549,-0.146967
-0.016882,-0.003565,-0.180447
-0.004194,-0.01262,-0.20394
0.008868,-0.021481,-0.215743
0.022162,-0.030253,-0.214466
0.035534,-0.039393,-0.19937
0.049018,-0.049643,-0.170808
0.062813,-0.061645,-0.130535
0.076958,-0.075573,-0.08171
0.091045,-0.091133,-0.028567
0.104291,-0.107742,0.02418
0.115848,-0.124665,0.072054
0.125169,-0.141145,0.111422
0.132243,-0.156575,0.139815
0.137548,-0.17055,0.155857
0.141762,-0.182648,0.159112
0.145321,-0.192282,0.150139
0.148171,-0.198896,0.130609
0.149965,-0.202285,0.103227
0.150415,-0.202683,0.071402
0.149461,-0.200652,0.038686
0.147245,-0.19685,0.008265
0.143986,-0.191844,-0.017297
0.140009,-0.186056,-0.036189
0.135948,-0.179765,-0.047505
0.13271,-0.17306,-0.051382
0.13085,-0.165824,-0.049001
0.170682,0.189187,-0.187152
0.173364,0.226858,-0.21306
0.169133,0.228056,-0.213035
0.155658,0.191529,-0.185547
0.131135,0.125138,-0.132592
0.09604,0.043005,-0.058958
0.054036,-0.03906,0.02825
0.010814,-0.107957,0.119544
-0.028032,-0.155825,0.203415
-0.05866,-0.179584,0.268123
-0.079603,-0.178909,0.304235
-0.09127,-0.154367,0.306762
-0.095087,-0.106986,0.275962
-0.09289,-0.039732,0.216292
-0.086478,0.040573,0.134843
-0.077132,0.122599,0.040464
-0.065422,0.191591,-0.05656
-0.051619,0.232284,-0.145
-0.036321,0.232927,-0.214014
-0.020761,0.189416,-0.255519
-0.006578,0.108017,-0.266272
0.004927,0.00483,-0.248226
0.013411,-0.098549,-0.207467
0.0194,-0.182559,-0.152315
0.02371,-0.235766,-0.091261
0.026817,-0.255191,-0.031278
0.028613,-0.242407,0.023126
0.028794,-0.198786,0.069759
0.027497,-0.124218,0.107784
0.025607,-0.021705,0.136421
0.024406,0.097104,0.154265
0.024547,0.211309,0.159923
0.025221,0.295946,0.153167
0.024472,0.331474,0.135611
0.020433,0.31183,0.110541
0.012792,0.245723,0.081854
0.00322,0.152109,0.052664
-0.006041,0.05228,0.024226
-0.013969,-0.037282,-0.004234
-0.021221,-0.107977,-0.03442
-0.029223,-0.158574,-0.067309
-0.038526,-0.192127,-0.101814
-0.047903,-0.212016,-0.13435
-0.055202,-0.218727,-0.159633
-0.058705,-0.209103,-0.172098
-0.057606,-0.179206,-0.167327
-0.05179,-0.128402,-0.14323
-0.041515,-0.061839,-0.100753
-0.027266,0.010015,-0.043944
-0.009828,0.075017,0.020876
0.009617,0.12356,0.086463
0.029542,0.150838,0.146052
0.048201,0.157071,0.194313
0.063795,0.146066,0.227454
0.074894,0.122607,0.242792
0.081081,0.08953,0.23828
0.083046,0.046932,0.212671
0.081518,-0.004673,0.166665
0.076147,-0.059971,0.104176
0.065579,-0.107062,0.032636
0.048585,-0.130373,-0.037986
0.02549,-0.118482,-0.097453
-0.001219,-0.071395,-0.137812
-0.027895,-0.001647,-0.155233
-0.051343,0.070373,-0.150772
-0.069822,0.124689,-0.12982
-0.083251,0.149023,-0.100651
-0.092648,0.141375,-0.072423
-0.099164,0.108797,-0.053148
-0.10307,0.063846,-0.047978
-0.103329,0.020145,-0.057578
-0.098258,-0.012028,-0.076731
-0.086818,-0.029104,-0.094224
-0.069768,-0.035108,-0.095376
-0.049732,-0.039288,-0.066991
-0.029754,-0.050418,-0.003705
-0.01182,-0.071503,0.087046
0.003228,-0.098621,0.184666
