No,X,Y,Z,Tabel
593,0.410924,-0.026079,0.041391,Gempa
594,0.691376,-0.017496,0.02903,Gempa
595,0.902887,-0.012484,0.01558,Gempa
596,0.986311,-0.011718,0.002056,Gempa
597,0.924238,-0.014061,-0.010433,Gempa
598,0.743225,-0.017751,-0.020086,Gempa
599,0.500936,-0.021818,-0.025743,Gempa
600,0.265353,-0.025946,-0.028096,Gempa
601,-0.188598,-0.19775,-0.174105,Gempa
602,-0.211221,-0.209635,-0.183503,Gempa
603,-0.227335,-0.197833,-0.188512,Gempa
604,-0.232529,-0.171454,-0.190124,Gempa
605,-0.222116,-0.142323,-0.188703,Gempa
606,-0.192877,-0.119021,-0.183905,Gempa
607,-0.144344,-0.104142,-0.174905,Gempa
608,-0.078706,-0.094675,-0.160787,Gempa
609,0.000038,-0.084542,-0.141035,Gempa
610,0.086862,-0.067677,-0.116047,Gempa
611,0.176121,-0.040563,-0.087546,Gempa
612,0.261653,-0.004027,-0.058583,Gempa
613,0.337142,0.036107,-0.032944,Gempa
614,0.397071,0.070419,-0.014517,Gempa
615,0.437582,0.090077,-0.00706,Gempa
616,0.456505,0.09184,-0.01384,Gempa
617,0.452958,0.080866,-0.036511,Gempa
618,0.427159,0.068751,-0.073541,Gempa
619,0.380667,0.065732,-0.118938,Gempa
620,0.316906,0.072585,-0.16229,Gempa
621,0.241169,0.078692,-0.190914,Gempa
622,0.159514,0.067754,-0.19311,Gempa
623,0.077495,0.029474,-0.161253,Gempa
624,-0.000259,-0.031878,-0.093859,Gempa
625,-0.069806,-0.099907,0.004121,Gempa
626,-0.127536,-0.155141,0.122658,Gempa
627,-0.170217,-0.183889,0.24923,Gempa
628,-0.19572,-0.182187,0.370823,Gempa
629,-0.203985,-0.152985,0.474025,Gempa
630,-0.197693,-0.101744,0.544359,Gempa
631,-0.182442,-0.035162,0.566941,Gempa
632,-0.166187,0.038401,0.530064,Gempa
633,-0.157715,0.109379,0.431863,Gempa
634,-0.164136,0.168133,0.285631,Gempa
635,-0.188556,0.205935,0.118701,Gempa
636,-0.229249,0.216131,-0.035183,Gempa
637,-0.280442,0.196098,-0.1483,Gempa
638,-0.334385,0.149641,-0.210224,Gempa
639,-0.383261,0.088474,-0.231702,Gempa
640,-0.41982,0.030237,-0.239649,Gempa
641,-0.437226,-0.008464,-0.263395,Gempa
642,-0.429064,-0.019482,-0.318612,Gempa
643,-0.390078,-0.005896,-0.39674,Gempa
644,-0.317809,0.020405,-0.465706,Gempa
645,-0.214173,0.045218,-0.485452,Gempa
646,-0.085856,0.058658,-0.429171,Gempa
647,0.056655,0.058395,-0.29895,Gempa
648,0.201242,0.049325,-0.128081,Gempa
649,0.336329,0.040107,0.034439,Gempa
650,0.452055,0.038022,0.147348,Gempa
651,0.540644,0.044162,0.196303,Gempa
652,0.596487,0.052418,0.199694,Gempa
653,0.616356,0.05474,0.195048,Gempa
654,0.599798,0.048455,0.214854,Gempa
655,0.548975,0.03995,0.263983,Gempa
656,0.467558,0.04151,0.311593,Gempa
657,0.359848,0.061173,0.307106,Gempa
658,0.231374,0.094376,0.209926,Gempa
659,0.090279,0.125827,0.018058,Gempa
660,-0.051762,0.138638,-0.219517,Gempa
661,-0.180254,0.124604,-0.418927,Gempa
662,-0.280755,0.088855,-0.497176,Gempa
663,-0.342201,0.044732,-0.41343,Gempa
664,-0.358887,0.004934,-0.194843,Gempa
665,-0.331031,-0.024248,0.071953,Gempa
666,-0.264302,-0.044144,0.277339,Gempa
667,-0.169002,-0.060889,0.339587,Gempa
668,-0.059072,-0.081177,0.24314,Gempa
669,0.049677,-0.108656,0.040571,Gempa
670,0.142573,-0.141369,-0.174671,Gempa
671,0.208935,-0.170776,-0.311617,Gempa
672,0.243232,-0.183617,-0.320857,Gempa
673,0.244571,-0.167725,-0.211513,Gempa
674,0.215134,-0.119228,-0.043596,Gempa
675,0.159056,-0.047306,0.103235,Gempa
676,0.082567,0.026855,0.169022,Gempa
677,-0.006004,0.078872,0.143041,Gempa
678,-0.097748,0.092355,0.0684,Gempa
679,-0.185222,0.065959,0.012652,Gempa
680,-0.263465,0.013217,0.026609,Gempa
681,-0.32954,-0.04571,0.116882,Gempa
682,-0.380833,-0.094026,0.243265,Gempa
683,-0.413685,-0.123723,0.344155,Gempa
684,-0.42369,-0.135626,0.37098,Gempa
685,-0.406908,-0.135026,0.312045,Gempa
686,-0.361029,-0.126423,0.198543,Gempa
687,-0.286223,-0.110531,0.089313,Gempa
688,-0.185699,-0.084492,0.041917,Gempa
689,-0.065874,-0.045258,0.080752,Gempa
690,0.064063,0.006316,0.180089,Gempa
691,0.193164,0.063345,0.277369,Gempa
692,0.310232,0.114029,0.306258,Gempa
693,0.405431,0.146206,0.232518,Gempa
694,0.471518,0.152061,0.072425,Gempa
695,0.504477,0.130002,-0.120391,Gempa
696,0.5034,0.084448,-0.283895,Gempa
697,0.469967,0.024639,-0.373529,Gempa
698,0.407824,-0.037604,-0.375793,Gempa
699,0.321927,-0.091526,-0.305693,Gempa
700,0.217928,-0.13118,-0.194862,Gempa
701,0.101891,-0.157045,-0.076929,Gempa
702,-0.019363,-0.173613,0.024907,Gempa
703,-0.137464,-0.182952,0.104188,Gempa
704,-0.241847,-0.180814,0.169496,Gempa
705,-0.320409,-0.161065,0.233784,Gempa
706,-0.362261,-0.123914,0.301252,Gempa
707,-0.361091,-0.080536,0.359835,Gempa
708,-0.317205,-0.048847,0.384745,Gempa
709,-0.237486,-0.039607,0.354588,Gempa
710,-0.133112,-0.045228,0.267221,Gempa
711,-0.01683,-0.043474,0.141601,Gempa
712,0.098675,-0.012201,0.005013,Gempa
713,0.201682,0.054007,-0.127696,Gempa
714,0.282287,0.137261,-0.263966,Gempa
715,0.33327,0.207593,-0.418653,Gempa
716,0.350581,0.240749,-0.591407,Gempa
717,0.333016,0.22925,-0.757407,Gempa
718,0.281072,0.182852,-0.875854,Gempa
719,0.196333,0.119217,-0.911879,Gempa
720,0.082652,0.053688,-0.853699,Gempa
721,-0.051847,-0.004313,-0.71112,Gempa
722,-0.193637,-0.050005,-0.50638,Gempa
723,-0.324984,-0.080762,-0.269763,Gempa
724,-0.42816,-0.094501,-0.03712,Gempa
725,-0.490194,-0.089645,0.157465,Gempa
726,-0.505455,-0.065903,0.293009,Gempa
727,-0.475822,-0.025201,0.371103,Gempa
728,-0.408821,0.027207,0.413627,Gempa
729,-0.31502,0.081724,0.443189,Gempa
730,-0.205724,0.125138,0.462914,Gempa
731,-0.091317,0.144591,0.453873,Gempa
732,0.019505,0.133058,0.389298,Gempa
733,0.119614,0.093652,0.257696,Gempa
734,0.202665,0.040473,0.078863,Gempa
735,0.262884,-0.005787,-0.100738,Gempa
736,0.296254,-0.025508,-0.22796,Gempa
737,0.301826,-0.008443,-0.268504,Gempa
738,0.281705,0.040432,-0.225002,Gempa
739,0.240146,0.100831,-0.136491,Gempa
740,0.182649,0.143527,-0.061252,Gempa
741,0.115755,0.142815,-0.048624,Gempa
742,0.047509,0.089233,-0.113908,Gempa
743,-0.013035,-0.004189,-0.230302,Gempa
744,-0.058438,-0.104999,-0.339723,Gempa
745,-0.085586,-0.174682,-0.380337,Gempa
746,-0.096052,-0.185004,-0.315684,Gempa
747,-0.094286,-0.129498,-0.149996,Gempa
748,-0.084699,-0.026749,0.074971,Gempa
749,-0.069748,0.086751,0.301358,Gempa
750,-0.050492,0.171106,0.479746,Gempa
751,-0.028318,0.2004,0.582727,Gempa
752,-0.00614,0.174437,0.606755,Gempa
753,0.011511,0.116723,0.565149,Gempa
754,0.019684,0.060861,0.478843,Gempa
755,0.015103,0.03128,0.36908,Gempa
756,-0.001443,0.031015,0.251305,Gempa
757,-0.023755,0.04627,0.130212,Gempa
758,-0.04128,0.059189,0.000888,Gempa
759,-0.04233,0.05796,-0.140247,Gempa
760,-0.018557,0.040083,-0.283854,Gempa
761,0.031782,0.008746,-0.405805,Gempa
762,0.103671,-0.03147,-0.474987,Gempa
763,0.186678,-0.074891,-0.467106,Gempa
764,0.266158,-0.114274,-0.37612,Gempa
765,0.324637,-0.143291,-0.216878,Gempa
766,0.344587,-0.159337,-0.022505,Gempa
767,0.312946,-0.163148,0.160843,Gempa
768,0.226542,-0.156484,0.285109,Gempa
769,0.094938,-0.140343,0.319756,Gempa
770,-0.062527,-0.11527,0.268714,Gempa
771,-0.223111,-0.083803,0.171431,Gempa
772,-0.366992,-0.051775,0.086194,Gempa
773,-0.480789,-0.025848,0.059716,Gempa
774,-0.556808,-0.010132,0.101657,Gempa
775,-0.590689,-0.00528,0.181891,Gempa
776,-0.580192,-0.00966,0.247402,Gempa
777,-0.525553,-0.021057,0.250713,Gempa
778,-0.430647,-0.037402,0.175691,Gempa
779,-0.303341,-0.055944,0.047365,Gempa
780,-0.153963,-0.072649,-0.077685,Gempa
781,0.006539,-0.083347,-0.139979,Gempa
782,0.167106,-0.085202,-0.109306,Gempa
783,0.316127,-0.076884,-0.002835,Gempa
784,0.44118,-0.058092,0.119861,Gempa
785,0.530003,-0.029797,0.187906,Gempa
786,0.573074,0.004164,0.156164,Gempa
787,0.566098,0.034804,0.026794,Gempa
788,0.510742,0.048463,-0.150596,Gempa
789,0.414154,0.032761,-0.30128,Gempa
790,0.288056,-0.015683,-0.358456,Gempa
791,0.147415,-0.086916,-0.294071,Gempa
792,0.008407,-0.159249,-0.135206,Gempa
793,-0.113863,-0.2077,0.045198,Gempa
794,-0.207251,-0.214537,0.159327,Gempa
795,-0.263497,-0.176522,0.148063,Gempa
796,-0.278121,-0.106084,0.014033,Gempa
797,-0.250639,-0.025011,-0.178223,Gempa
798,-0.185996,0.045335,-0.331729,Gempa
799,-0.095474,0.09255,-0.365611,Gempa
800,0.004953,0.116468,-0.257433,Gempa
801,-0.183606,-0.171411,-0.173508,Gempa
802,-0.188729,-0.175341,-0.176671,Gempa
803,-0.185223,-0.165732,-0.156338,Gempa
804,-0.179043,-0.145834,-0.114345,Gempa
805,-0.175305,-0.119417,-0.058796,Gempa
806,-0.177018,-0.089059,-0.00105,Gempa
807,-0.184487,-0.056149,0.049123,Gempa
808,-0.195447,-0.021893,0.086905,Gempa
809,-0.205833,0.011752,0.111722,Gempa
810,-0.210974,0.041924,0.124607,Gempa
811,-0.206373,0.065756,0.126431,Gempa
812,-0.187593,0.081524,0.118167,Gempa
813,-0.150346,0.089215,0.102794,Gempa
814,-0.092007,0.090434,0.086055,Gempa
815,-0.014125,0.087762,0.073886,Gempa
816,0.075594,0.083875,0.068765,Gempa
817,0.164393,0.080708,0.068114,Gempa
818,0.24005,0.07893,0.06569,Gempa
819,0.296485,0.077974,0.055602,Gempa
820,0.334617,0.076499,0.035975,Gempa
821,0.359006,0.073104,0.009411,Gempa
822,0.372833,0.067012,-0.019342,Gempa
823,0.375563,0.058439,-0.046904,Gempa
824,0.365974,0.048505,-0.073111,Gempa
825,0.346176,0.038657,-0.09919,Gempa
826,0.321702,0.029964,-0.124367,Gempa
827,0.297872,0.022712,-0.143893,Gempa
828,0.274803,0.0165,-0.150126,Gempa
829,0.245239,0.010845,-0.136879,Gempa
830,0.198502,0.005735,-0.103584,Gempa
831,0.128015,0.00158,-0.055925,Gempa
832,0.037796,-0.001261,-0.003711,Gempa
833,-0.057397,-0.003044,0.042452,Gempa
834,-0.141151,-0.004872,0.07434,Gempa
835,-0.205958,-0.008353,0.088256,Gempa
836,-0.25643,-0.014947,0.085854,Gempa
837,-0.303897,-0.025345,0.073195,Gempa
838,-0.355237,-0.039069,0.05801,Gempa
839,-0.405733,-0.054425,0.045623,Gempa
840,-0.443177,-0.068873,0.03606,Gempa
841,-0.455586,-0.079798,0.024812,Gempa
842,-0.434153,-0.085284,0.006495,Gempa
843,-0.373101,-0.084542,-0.020436,Gempa
844,-0.270893,-0.07797,-0.051004,Gempa
845,-0.134167,-0.066939,-0.075552,Gempa
846,0.017702,-0.053425,-0.084633,Gempa
847,0.154421,-0.039549,-0.074266,Gempa
848,0.247575,-0.027065,-0.048221,Gempa
849,0.284246,-0.016926,-0.015122,Gempa
850,0.27,-0.009179,0.016616,Gempa
851,0.221803,-0.003387,0.04229,Gempa
852,0.155417,0.000893,0.0612,Gempa
853,0.075635,0.004021,0.073641,Gempa
854,-0.023553,0.006424,0.077881,Gempa
855,-0.150342,0.008657,0.070208,Gempa
856,-0.302358,0.011233,0.047586,Gempa
857,-0.458231,0.014244,0.011182,Gempa
858,-0.581109,0.017211,-0.031728,Gempa
859,-0.632292,0.019476,-0.069548,Gempa
860,-0.589396,0.020712,-0.090849,Gempa
861,-0.457364,0.021029,-0.089597,Gempa
862,-0.263311,0.020786,-0.068096,Gempa
863,-0.043065,0.020343,-0.035255,Gempa
864,0.171014,0.019988,-0.00195,Gempa
865,0.357717,0.020132,0.023835,Gempa
866,0.509281,0.021525,0.039519,Gempa
867,0.629143,0.02517,0.046521,Gempa
868,0.725435,0.031833,0.047021,Gempa
869,0.802504,0.041232,0.041456,Gempa
870,0.853992,0.051486,0.028162,Gempa
871,0.862728,0.059426,0.005616,Gempa
872,0.810683,0.061745,-0.024464,Gempa
873,0.690761,0.056564,-0.055433,Gempa
874,0.512012,0.044326,-0.07696,Gempa
875,0.299255,0.027143,-0.079733,Gempa
876,0.088573,0.007404,-0.060573,Gempa
877,-0.082875,-0.013268,-0.024448,Gempa
878,-0.193213,-0.034169,0.017587,Gempa
879,-0.248516,-0.054686,0.054097,Gempa
880,-0.280352,-0.073401,0.078706,Gempa
881,-0.328423,-0.088019,0.091629,Gempa
882,-0.414675,-0.096078,0.09772,Gempa
883,-0.527331,-0.096055,0.102536,Gempa
884,-0.629791,-0.088107,0.108687,Gempa
885,-0.682232,-0.073868,0.114302,Gempa
886,-0.66044,-0.055685,0.113812,Gempa
887,-0.566074,-0.035828,0.100755,Gempa
888,-0.425789,-0.016015,0.071065,Gempa
889,-0.280201,0.002587,0.025254,Gempa
890,-0.164847,0.019174,-0.031475,Gempa
891,-0.093578,0.033202,-0.091386,Gempa
892,-0.055237,0.044332,-0.146449,Gempa
893,-0.024511,0.052386,-0.188898,Gempa
894,0.017835,0.057353,-0.211312,Gempa
895,0.072569,0.059534,-0.2079,Gempa
896,0.129514,0.059683,-0.176873,Gempa
897,0.179202,0.058945,-0.122673,Gempa
898,0.212667,0.058489,-0.055836,Gempa
899,0.216681,0.058875,0.01094,Gempa
900,0.177068,0.059547,0.067578,Gempa
901,0.091768,0.058929,0.108904,Gempa
902,-0.014028,0.055229,0.133979,Gempa
903,-0.090737,0.047759,0.143337,Gempa
904,-0.097071,0.037826,0.136746,Gempa
905,-0.031883,0.028305,0.113722,Gempa
906,0.067549,0.022105,0.075973,Gempa
907,0.153494,0.020298,0.02985,Gempa
908,0.201286,0.021234,-0.013633,Gempa
909,0.222019,0.021621,-0.042799,Gempa
910,0.239571,0.018441,-0.050634,Gempa
911,0.260116,0.010254,-0.037979,Gempa
912,0.264827,-0.002655,-0.012749,Gempa
913,0.224461,-0.01924,0.015066,Gempa
914,0.123627,-0.038611,0.038395,Gempa
915,-0.023213,-0.059938,0.054221,Gempa
916,-0.176875,-0.081805,0.062066,Gempa
917,-0.291117,-0.10184,0.062186,Gempa
918,-0.331064,-0.117082,0.055111,Gempa
919,-0.284844,-0.125156,0.042928,Gempa
920,-0.164201,-0.1254,0.030302,Gempa
921,0.002978,-0.119033,0.023214,Gempa
922,0.183928,-0.108381,0.02606,Gempa
923,0.349139,-0.095522,0.038614,Gempa
924,0.473049,-0.081311,0.054572,Gempa
925,0.532751,-0.065524,0.063229,Gempa
926,0.511026,-0.047697,0.053856,Gempa
927,0.403563,-0.027912,0.021296,Gempa
928,0.225967,-0.006992,-0.030815,Gempa
929,0.012247,0.014116,-0.092196,Gempa
930,-0.200129,0.035029,-0.151004,Gempa
931,-0.386259,0.055927,-0.198417,Gempa
932,-0.537288,0.076966,-0.230333,Gempa
933,-0.652221,0.097551,-0.245284,Gempa
934,-0.724505,0.116118,-0.24177,Gempa
935,-0.735153,0.130802,-0.218077,Gempa
936,-0.661031,0.140301,-0.174102,Gempa
937,-0.490646,0.144153,-0.11351,Gempa
938,-0.236684,0.142512,-0.044485,Gempa
939,0.060937,0.135728,0.022187,Gempa
940,0.345262,0.124115,0.076669,Gempa
941,0.560765,0.108121,0.113578,Gempa
942,0.672972,0.088679,0.133342,Gempa
943,0.679332,0.067472,0.140139,Gempa
944,0.603638,0.046914,0.138714,Gempa
945,0.480923,0.029673,0.132689,Gempa
946,0.341879,0.017687,0.124756,Gempa
947,0.203812,0.010894,0.117974,Gempa
948,0.071989,0.006639,0.115891,Gempa
949,-0.053751,0.000658,0.120094,Gempa
950,-0.172709,-0.010968,0.127681,Gempa
951,-0.279809,-0.029872,0.131577,Gempa
952,-0.365643,-0.054601,0.123406,Gempa
953,-0.418855,-0.081603,0.097546,Gempa
954,-0.429771,-0.106905,0.053973,Gempa
955,-0.394145,-0.127269,-0.001934,Gempa
956,-0.315952,-0.14064,-0.061509,Gempa
957,-0.208233,-0.146035,-0.1153,Gempa
958,-0.090748,-0.143328,-0.154821,Gempa
959,0.015247,-0.133132,-0.173304,Gempa
960,0.093485,-0.116693,-0.166704,Gempa
961,0.135573,-0.095608,-0.135797,Gempa
962,0.137648,-0.071618,-0.08788,Gempa
963,0.09822,-0.04666,-0.035881,Gempa
964,0.023259,-0.022936,0.005599,Gempa
965,-0.06872,-0.002699,0.026496,Gempa
966,-0.150654,0.012288,0.025819,Gempa
967,-0.198595,0.021407,0.010875,Gempa
968,-0.204103,0.02543,-0.007203,Gempa
969,-0.175234,0.025988,-0.019023,Gempa
970,-0.120542,0.024838,-0.021079,Gempa
971,-0.036529,0.023505,-0.016486,Gempa
972,0.083143,0.023247,-0.012331,Gempa
973,0.230949,0.025002,-0.014474,Gempa
974,0.381108,0.02916,-0.023007,Gempa
975,0.500283,0.03517,-0.031744,Gempa
976,0.567016,0.041522,-0.032258,Gempa
977,0.582245,0.04652,-0.020932,Gempa
978,0.559016,0.0493,-0.002964,Gempa
979,0.508174,0.050364,0.011638,Gempa
980,0.436727,0.05134,0.01585,Gempa
981,0.350741,0.053943,0.011094,Gempa
982,0.252155,0.05875,0.00691,Gempa
983,0.135755,0.064502,0.013968,Gempa
984,-0.004944,0.068359,0.036244,Gempa
985,-0.167403,0.067243,0.068373,Gempa
986,-0.334286,0.059468,0.098468,Gempa
987,-0.479006,0.045697,0.11478,Gempa
988,-0.582861,0.028662,0.111984,Gempa
989,-0.645595,0.011532,0.093251,Gempa
990,-0.67553,-0.00391,0.067655,Gempa
991,-0.676742,-0.01799,0.044009,Gempa
992,-0.651072,-0.032535,0.025685,Gempa
993,-0.604812,-0.049171,0.010368,Gempa
994,-0.54612,-0.067665,-0.006566,Gempa
995,-0.477009,-0.085456,-0.027717,Gempa
996,-0.389372,-0.098529,-0.051369,Gempa
997,-0.270359,-0.10335,-0.072963,Gempa
998,-0.116072,-0.098749,-0.088006,Gempa
999,0.061906,-0.086573,-0.093861,Gempa
1000,0.247777,-0.070934,-0.090267,Gempa
1001,-0.202749,0.179457,0.205515,Gempa
1002,-0.261706,0.179585,0.245455,Gempa
1003,-0.309403,0.16604,0.269288,Gempa
1004,-0.340358,0.141158,0.274545,Gempa
1005,-0.351292,0.108865,0.260192,Gempa
1006,-0.341944,0.073863,0.226908,Gempa
1007,-0.314926,0.040574,0.177319,Gempa
1008,-0.274333,0.01246,0.116258,Gempa
1009,-0.224518,-0.00845,0.050822,Gempa
1010,-0.170228,-0.021958,-0.010342,Gempa
1011,-0.11704,-0.029592,-0.058928,Gempa
1012,-0.070826,-0.033558,-0.089161,Gempa
1013,-0.036661,-0.035498,-0.09917,Gempa
1014,-0.017889,-0.035961,-0.091127,Gempa
1015,-0.015604,-0.034848,-0.07004,Gempa
1016,-0.028429,-0.032594,-0.04218,Gempa
1017,-0.052254,-0.030815,-0.013921,Gempa
1018,-0.079906,-0.031444,0.009043,Gempa
1019,-0.101577,-0.035404,0.022323,Gempa
1020,-0.106829,-0.042152,0.023297,Gempa
1021,-0.087383,-0.050216,0.011236,Gempa
1022,-0.039537,-0.05839,-0.012893,Gempa
1023,0.0345,-0.066543,-0.046892,Gempa
1024,0.127039,-0.075272,-0.087754,Gempa
1025,0.226984,-0.084878,-0.131825,Gempa
1026,0.323084,-0.094477,-0.174831,Gempa
1027,0.40656,-0.101855,-0.211997,Gempa
1028,0.471624,-0.104397,-0.238345,Gempa
1029,0.514763,-0.100349,-0.249245,Gempa
1030,0.534046,-0.089643,-0.241192,Gempa
1031,0.529025,-0.073974,-0.212727,Gempa
1032,0.501171,-0.056095,-0.165137,Gempa
1033,0.453948,-0.038726,-0.102571,Gempa
1034,0.391995,-0.023564,-0.031656,Gempa
1035,0.32073,-0.010726,0.03929,Gempa
1036,0.247368,0.001014,0.101412,Gempa
1037,0.181657,0.013332,0.146783,Gempa
1038,0.134287,0.027095,0.169888,Gempa
1039,0.11333,0.041607,0.168737,Gempa
1040,0.120212,0.055067,0.145328,Gempa
1041,0.147939,0.065628,0.105197,Gempa
1042,0.183612,0.072288,0.056287,Gempa
1043,0.212831,0.0753,0.007414,Gempa
1044,0.22319,0.07596,-0.033086,Gempa
1045,0.20612,0.075947,-0.058137,Gempa
1046,0.15723,0.076413,-0.062419,Gempa
1047,0.07632,0.077223,-0.043011,Gempa
1048,-0.032265,0.076829,-0.000359,Gempa
1049,-0.159645,0.072971,0.060674,Gempa
1050,-0.293706,0.064143,0.130738,Gempa
1051,-0.421079,0.050615,0.197831,Gempa
1052,-0.528996,0.034052,0.250149,Gempa
1053,-0.606692,0.016495,0.278698,Gempa
1054,-0.646298,-0.000234,0.278846,Gempa
1055,-0.643599,-0.0144,0.250338,Gempa
1056,-0.599033,-0.023816,0.196624,Gempa
1057,-0.519163,-0.026078,0.124161,Gempa
1058,-0.418083,-0.020234,0.041652,Gempa
1059,-0.316992,-0.008147,-0.041152,Gempa
1060,-0.240003,0.006225,-0.115078,Gempa
1061,-0.207203,0.018734,-0.173307,Gempa
1062,-0.227239,0.026601,-0.212546,Gempa
1063,-0.293393,0.028839,-0.232906,Gempa
1064,-0.386383,0.025423,-0.236864,Gempa
1065,-0.481025,0.016594,-0.227919,Gempa
1066,-0.553159,0.003335,-0.209566,Gempa
1067,-0.584515,-0.012118,-0.184971,Gempa
1068,-0.564353,-0.026956,-0.156921,Gempa
1069,-0.489212,-0.038884,-0.127625,Gempa
1070,-0.361991,-0.046554,-0.098398,Gempa
1071,-0.190801,-0.049473,-0.069533,Gempa
1072,0.012385,-0.04786,-0.040584,Gempa
1073,0.232821,-0.042761,-0.01117,Gempa
1074,0.453581,-0.036354,0.018265,Gempa
1075,0.656399,-0.03165,0.04625,Gempa
1076,0.823579,-0.031115,0.070472,Gempa
1077,0.940576,-0.03548,0.088148,Gempa
1078,0.998565,-0.0439,0.096652,Gempa
1079,0.996354,-0.054625,0.094539,Gempa
1080,0.940928,-0.065128,0.082624,Gempa
1081,0.846316,-0.07203,0.064509,Gempa
1082,0.73046,-0.07153,0.045893,Gempa
1083,0.610869,-0.060515,0.032441,Gempa
1084,0.500227,-0.038124,0.027779,Gempa
1085,0.403816,-0.006728,0.033131,Gempa
1086,0.320326,0.028558,0.047952,Gempa
1087,0.244705,0.061256,0.070489,Gempa
1088,0.171352,0.085073,0.097642,Gempa
1089,0.096264,0.095497,0.124261,Gempa
1090,0.01732,0.091244,0.143276,Gempa
1091,-0.066598,0.07477,0.147816,Gempa
1092,-0.156629,0.051099,0.133869,Gempa
1093,-0.254015,0.025938,0.101645,Gempa
1094,-0.358669,0.004168,0.055273,Gempa
1095,-0.467308,-0.010866,0.001035,Gempa
1096,-0.572627,-0.017283,-0.054505,Gempa
1097,-0.664217,-0.014592,-0.105407,Gempa
1098,-0.731342,-0.004075,-0.146636,Gempa
1099,-0.765845,0.011111,-0.174267,Gempa
1100,-0.763582,0.026869,-0.185669,Gempa
1101,-0.72469,0.039509,-0.179543,Gempa
1102,-0.65322,0.046609,-0.155863,Gempa
1103,-0.556354,0.047235,-0.115903,Gempa
1104,-0.443063,0.041591,-0.062608,Gempa
1105,-0.322447,0.030638,-0.001284,Gempa
1106,-0.202293,0.015998,0.060247,Gempa
1107,-0.088843,-0.000142,0.112843,Gempa
1108,0.011854,-0.015452,0.148017,Gempa
1109,0.093196,-0.027974,0.159906,Gempa
1110,0.149832,-0.036384,0.14665,Gempa
1111,0.180486,-0.039977,0.110739,Gempa
1112,0.189395,-0.038447,0.058364,Gempa
1113,0.185079,-0.031684,-0.002157,Gempa
1114,0.176325,-0.01981,-0.062344,Gempa
1115,0.168488,-0.003436,-0.115242,Gempa
1116,0.162928,0.015935,-0.156173,Gempa
1117,0.158587,0.035648,-0.182227,Gempa
1118,0.15399,0.052094,-0.191689,Gempa
1119,0.148764,0.061464,-0.184385,Gempa
1120,0.144205,0.060989,-0.162316,Gempa
1121,0.142885,0.050063,-0.129585,Gempa
1122,0.147441,0.030594,-0.091548,Gempa
1123,0.15943,0.006556,-0.053492,Gempa
1124,0.179003,-0.017183,-0.019597,Gempa
1125,0.205238,-0.036297,0.007348,Gempa
1126,0.236517,-0.048225,0.026135,Gempa
1127,0.269974,-0.052706,0.037747,Gempa
1128,0.299852,-0.051261,0.045581,Gempa
1129,0.317105,-0.046114,0.054342,Gempa
1130,0.312251,-0.039163,0.068161,Gempa
1131,0.279316,-0.031574,0.088877,Gempa
1132,0.218001,-0.024238,0.115279,Gempa
1133,0.133358,-0.018272,0.143776,Gempa
1134,0.033307,-0.01481,0.169584,Gempa
1135,-0.073749,-0.014414,0.187676,Gempa
1136,-0.179451,-0.016673,0.193671,Gempa
1137,-0.275227,-0.020202,0.184979,Gempa
1138,-0.352726,-0.023107,0.161683,Gempa
1139,-0.405016,-0.023571,0.126488,Gempa
1140,-0.427954,-0.020309,0.08375,Gempa
1141,-0.420788,-0.012949,0.037946,Gempa
1142,-0.385323,-0.002321,-0.007423,Gempa
1143,-0.324436,0.009619,-0.04974,Gempa
1144,-0.241117,0.020507,-0.086663,Gempa
1145,-0.13906,0.028428,-0.115863,Gempa
1146,-0.024916,0.032407,-0.135296,Gempa
1147,0.090284,0.03245,-0.143805,Gempa
