X;Y;Z
0,077718;0,1008;0,049465
0,058106;0,10068;0,0322
0,038564;0,1042;0,013647
0,023036;0,109486;-0,004522
0,013995;0,11222;-0,020347
0,011953;0,10913;-0,032304
0,015038;0,100854;-0,03987
0,019634;0,091834;-0,04345
0,022756;0,086358;-0,044023
0,023748;0,084749;-0,042902
0,023231;0,083565;-0,041644
0,021243;0,078398;-0,041946
0,016941;0,066734;-0,04534
0,009548;0,049212;-0,052654
-0,000663;0,028654;-0,063645
-0,012459;0,00842;-0,077152
-0,025113;-0,008522;-0,091568
-0,039468;-0,020305;-0,10525
-0,057017;-0,027169;-0,116724
-0,078297;-0,031716;-0,124652
-0,102213;-0,037342;-0,127823
-0,126206;-0,045911;-0,125401
-0,146878;-0,05634;-0,117198
-0,161113;-0,065137;-0,103681
-0,167604;-0,069109;-0,085677
-0,167581;-0,067945;-0,063907
-0,163644;-0,064385;-0,038887
-0,157686;-0,062343;-0,011529
-0,149389;-0,064243;0,016196
-0,136317;-0,06934;0,041314
-0,115985;-0,074376;0,060765
-0,088204;-0,075653;0,07281
-0,055832;-0,071152;0,077805
-0,023699;-0,06149;0,077436
0,003815;-0,04903;0,073472
0,024905;-0,036207;0,067173
0,040584;-0,024271;0,059371
0,053191;-0,012954;0,050808
0,064039;-0,00111;0,042196
0,072156;0,012305;0,033926
0,075559;0,027592;0,026236
0,073408;0,044193;0,020313
0,066998;0,061079;0,018735
0,059207;0,077176;0,023842
0,052736;0,091459;0,035505
0,048569;0,102875;0,050425
0,045899;0,11034;0,063708
0,043303;0,112857;0,072263
0,040294;0,109664;0,076877
0,037779;0,100394;0,08048
0,036576;0,085231;0,085132
0,035888;0,065059;0,090762
0,033691;0,041538;0,095637
0,028328;0,016789;0,097603
0,019918;-0,007389;0,09503
0,01045;-0,029928;0,087024
0,002266;-0,049888;0,07367
-0,003223;-0,065724;0,056768
-0,005124;-0,075494;0,039728
-0,002444;-0,077849;0,025523
0,005148;-0,073175;0,014622
0,016269;-0,063925;0,005057
0,028041;-0,053549;-0,005897
0,037515;-0,045071;-0,019698
0,043544;-0,04046;-0,035584
0,04772;-0,040706;-0,051507
0,053317;-0,046207;-0,065711
0,063153;-0,057011;-0,077604
0,077752;-0,072683;-0,087835
0,094974;-0,092033;-0,097812
0,111674;-0,113035;-0,109009
0,125884;-0,133119;-0,12227
0,137776;-0,149905;-0,137299
0,148894;-0,162046;-0,152553
0,160045;-0,169734;-0,165668
0,000091;0,002682;-0,0004
-0,000543;0,00257;0,002235
-0,001232;0,002241;0,004559
-0,00156;0,001115;0,00655
-0,001372;-0,000644;0,008321
-0,000933;-0,002421;0,009986
-0,000704;-0,003771;0,01152
-0,000899;-0,004667;0,012729
-0,001279;-0,005318;0,013356
-0,001483;-0,005814;0,013293
-0,001417;-0,006069;0,012711
-0,001205;-0,00624;0,011917
-0,000936;-0,006761;0,011137
-0,000605;-0,007457;0,010378
-0,000204;-0,007027;0,00946
0,000169;-0,004088;0,008148
0,00033;0,001414;0,006258
0,000202;0,007902;0,003624
-0,000078;0,012975;0,000061
-0,000312;0,014771;-0,004546
-0,000415;0,012984;-0,010089
-0,000383;0,008815;-0,01613
-0,000196;0,004173;-0,021948
0,000136;0,000637;-0,026765
0,000512;-0,001301;-0,030007
0,000796;-0,00227;-0,031466
0,000901;-0,003382;-0,031309
0,0008;-0,005234;-0,029944
0,000509;-0,007404;-0,027779
0,000105;-0,009028;-0,024978
-0,000267;-0,009546;-0,021384
-0,000479;-0,008732;-0,016772
-0,000519;-0,006461;-0,0112
-0,000518;-0,002857;-0,005188
-0,000646;0,001348;0,00044
-0,000899;0,004729;0,005035
-0,001056;0,005806;0,008494
-0,000959;0,004351;0,011134
-0,000747;0,001955;0,013309
-0,000674;0,000747;0,015102
-0,000815;0,001608;0,016233
-0,001018;0,003593;0,016221
-0,001083;0,004814;0,014607
-0,000981;0,00423;0,01112
-0,000891;0,002567;0,005786
-0,000956;0,001171;-0,000968
-0,001075;0,00048;-0,0083
-0,00102;-0,000045;-0,015095
-0,000683;-0,001033;-0,020176
-0,000168;-0,00244;-0,022503
0,000287;-0,003555;-0,021386
0,000496;-0,003807;-0,016716
0,000452;-0,003329;-0,009092
0,000294;-0,00248;0,000318
0,00018;-0,001277;0,010122
0,000196;0,000305;0,019148
0,000303;0,001892;0,026719
0,00036;0,002984;0,03258
0,000217;0,00342;0,036623
-0,000132;0,003361;0,038631
-0,000508;0,002911;0,038189
-0,000716;0,00182;0,034861
-0,000733;-0,000321;0,028441
-0,000687;-0,00336;0,019119
-0,000711;-0,006245;0,007539
-0,00084;-0,007744;-0,005248
-0,000996;-0,007306;-0,017924
-0,001072;-0,005077;-0,029141
-0,001008;-0,001602;-0,037858
-0,000775;0,002183;-0,043653
-0,000367;0,005039;-0,046768
0,000126;0,006074;-0,047698
0,000492;0,005382;-0,046657
0,000542;0,003956;-0,043355
0,000293;0,002933;-0,037138
-0,000023;0,002652;-0,027446
-0,000105;0,002402;-0,014283
0,000194;0,001394;0,001536
0,000748;-0,000289;0,018369
0,001284;-0,001931;0,033938
0,001583;-0,002917;0,04581
0,00159;-0,003042;0,05216
0,001368;-0,002508;0,052357
0,000979;-0,00189;0,046909
0,000408;-0,001908;0,036947
-0,000352;-0,00283;0,023599
-0,001192;-0,004099;0,007687
-0,001886;-0,004713;-0,009986
-0,002224;-0,004019;-0,028203
-0,002184;-0,002274;-0,045208
-0,001957;-0,000483;-0,058937
-0,001719;0,000609;-0,067466
-0,001458;0,001218;-0,069489
-0,001102;0,002016;-0,064641
-0,000691;0,003325;-0,053663
-0,000343;0,005018;-0,038319
-0,000099;0,006818;-0,020993
0,000108;0,008408;-0,003936
0,00037;0,009362;0,011408
0,000665;0,00914;0,024562
0,000841;0,007282;0,035676
0,000801;0,003774;0,044891
0,000629;-0,000755;0,051858
0,000459;-0,005292;0,055761
0,000328;-0,008874;0,05569
0,000263;-0,010867;0,051046
0,00036;-0,01116;0,041826
0,000632;-0,010282;0,028632
0,000887;-0,009106;0,012482
0,000893;-0,008011;-0,005484
0,000618;-0,006377;-0,024157
0,000236;-0,003244;-0,042327
-0,000034;0,001583;-0,05856
-0,000106;0,007001;-0,07141
-0,00004;0,011056;-0,079781
0,00014;0,012275;-0,083171
0,000501;0,010621;-0,081624
0,000931;0,007081;-0,075372
0,00101;0,002808;-0,064601
0,000424;-0,00118;-0,049703
-0,000623;-0,003955;-0,031631
-0,001565;-0,004831;-0,011926
-0,001948;-0,003693;0,007632
-0,001739;-0,001238;0,02559
-0,00128;0,001201;0,041215
-0,000912;0,002392;0,054371
-0,000693;0,001908;0,064998
-0,000555;0,000192;0,072523
-0,000523;-0,001842;0,075677
-0,000609;-0,003352;0,073103
-0,000642;-0,004013;0,064285
-0,000363;-0,004167;0,050135
0,00034;-0,004484;0,032814
0,001264;-0,005181;0,014634
0,001994;-0,005635;-0,003121
0,002285;-0,005027;-0,020518
0,002273;-0,003204;-0,038317
0,00222;-0,000814;-0,056558
0,002158;0,001279;-0,073519
0,00192;0,002795;-0,086002
0,001381;0,004174;-0,090707
0,000645;0,00562;-0,085951
0,000008;0,006429;-0,072678
-0,000316;0,00579;-0,053936
-0,000377;0,003862;-0,033531
-0,00033;0,001701;-0,014764
-0,000239;0,000329;0,00029
-0,000104;-0,000182;0,010761
-0,000011;-0,000706;0,016663
-0,000141;-0,001845;0,018608
-0,000648;-0,003074;0,017588
-0,001459;-0,003508;0,014685
-0,002232;-0,002916;0,010646
-0,002586;-0,001492;0,005429
-0,002366;0,00079;-0,001772
-0,001667;0,004089;-0,011674
-0,00069;0,008128;-0,023809
0,000413;0,011887;-0,036025
0,001594;0,014166;-0,04495
0,002845;0,014948;-0,047465
0,004144;0,015831;-0,04216
0,005529;0,018314;-0,029787
0,007157;0,022112;-0,012767
0,009181;0,025713;0,005895
0,011565;0,027938;0,023665
0,014001;0,028701;0,039016
0,015985;0,028757;0,051485
0,017042;0,02888;0,061372
0,016949;0,029421;0,069209
0,015823;0,030712;0,075155
0,014105;0,03327;0,078614
0,012463;0,036976;0,078356
0,011594;0,040476;0,073117
0,011915;0,042043;0,062423
0,013386;0,040769;0,047068
0,015684;0,036798;0,028783
0,018571;0,031031;0,009526
0,022199;0,02496;-0,009068
0,027159;0,020445;-0,025921
0,03412;0,019078;-0,040441
0,043249;0,021415;-0,052333
0,05369;0,026615;-0,061416
0,063535;0,032927;-0,06747
0,070571;0,038946;-0,070132
0,073318;0,044174;-0,069023
0,071593;0,047878;-0,064222
0,066001;0,048101;-0,05673
0,05633;0,042689;-0,048498
0,040664;0,031239;-0,041889
0,016806;0,016229;-0,038642
-0,015253;0,002732;-0,038829
-0,051809;-0,003484;-0,040392
-0,086153;0,001306;-0,039527
-0,111629;0,016171;-0,031991
-0,123954;0,034185;-0,01465
-0,120245;0,04371;0,013422
-0,09692;0,032365;0,050376
-0,049563;-0,007016;0,091648
0,0244;-0,071871;0,130701
0,121052;-0,15007;0,160554
-0,034703;-0,068541;0,064447
-0,036513;-0,059083;0,089208
-0,035191;-0,051196;0,107758
-0,031425;-0,04581;0,11815
-0,025953;-0,043617;0,119905
-0,01956;-0,044868;0,113805
-0,01322;-0,049396;0,101319
-0,008032;-0,056675;0,084176
-0,004843;-0,065778;0,064198
-0,00365;-0,075384;0,04331
-0,003377;-0,084025;0,023465
-0,002475;-0,090392;0,006323
0,000161;-0,0935;-0,007082
0,004623;-0,092687;-0,016427
0,009989;-0,087495;-0,021964
0,014898;-0,077636;-0,024262
0,018294;-0,063139;-0,023941
0,019911;-0,044456;-0,02149
0,020326;-0,022402;-0,017193
0,020522;0,001903;-0,011167
0,021339;0,026886;-0,003409
0,023136;0,050564;0,006202
0,025671;0,071053;0,017741
0,028129;0,087143;0,030832
0,029319;0,098427;0,044401
0,028109;0,105062;0,057019
0,024022;0,107421;0,067497
0,017723;0,105928;0,075279
0,010921;0,101187;0,08039
0,005351;0,094016;0,082993
0,0017;0,085077;0,083107
-0,000617;0,074569;0,080938
-0,002885;0,06242;0,077256
-0,006095;0,048679;0,073224
-0,010301;0,033651;0,069871
-0,01484;0,017801;0,067635
-0,018884;0,001598;0,066251
-0,021756;-0,014535;0,0651
-0,023075;-0,030072;0,063614
-0,022902;-0,044309;0,061377
-0,021691;-0,056525;0,058047
-0,019876;-0,066123;0,053323
-0,017476;-0,07246;0,047053
-0,014149;-0,074703;0,039429
-0,009499;-0,07202;0,031035
-0,003376;-0,063953;0,022575
0,004072;-0,050672;0,014548
0,012588;-0,032979;0,007178
0,021844;-0,012036;0,000584
0,031074;0,01088;-0,004995
0,038938;0,034394;-0,009193
0,044123;0,057024;-0,011866
0,046112;0,077377;-0,013326
0,04535;0,094393;-0,014087
0,042881;0,107424;-0,014482
0,039742;0,116165;-0,01464
0,03655;0,120541;-0,014716
0,033536;0,120672;-0,015114
0,030747;0,116958;-0,016408
0,028102;0,110088;-0,01885
0,025381;0,100827;-0,022039
0,022309;0,089817;-0,025202
0,018781;0,077628;-0,027755
0,015134;0,064878;-0,029593
0,012239;0,052176;-0,03103
0,011212;0,03995;-0,032443
0,012885;0,028333;-0,033968
0,017311;0,017194;-0,035501
0,023603;0,006312;-0,036853
0,030294;-0,004464;-0,037853
0,03595;-0,015218;-0,038322
0,039652;-0,025997;-0,037977
0,041147;-0,036723;-0,036417
0,040583;-0,047119;-0,033318
0,038175;-0,056778;-0,028655
0,03408;-0,065282;-0,022769
0,028363;-0,072228;-0,016259
0,020898;-0,077215;-0,009768
0,011327;-0,079836;-0,003816
-0,00074;-0,079709;0,001214
-0,015264;-0,07653;0,005033
-0,031269;-0,070155;0,007454
-0,046805;-0,060685;0,008414
-0,059751;-0,048556;0,007947
-0,068731;-0,034587;0,006077
-0,073391;-0,019889;0,002678
-0,074176;-0,005595;-0,002499
-0,07193;0,007362;-0,009528
-0,067501;0,018258;-0,018082
-0,061479;0,026589;-0,027567
-0,054105;0,032267;-0,037397
-0,045441;0,035748;-0,047062
-0,035756;0,037809;-0,055966
-0,025939;0,039196;-0,06317
-0,017448;0,04044;-0,067426
-0,011537;0,041906;-0,067706
-0,008599;0,043987;-0,063609
-0,008396;0,047177;-0,055136
-0,010563;0,051866;-0,04233
-0,014647;0,058163;-0,025394
-0,019873;0,066011;-0,005043
-0,025064;0,075325;0,017314
-0,02892;0,085889;0,039798
-0,030575;0,097218;0,06061
-0,02993;0,108663;0,078399
-0,027365;0,119592;0,092035
-0,023348;0,129444;0,100338
-0,018406;0,137701;0,102326
-0,013119;0,143897;0,09763
-0,00777;0,147643;0,086599
-0,002082;0,14862;0,070092
0,004474;0,146535;0,049155
0,012106;0,141067;0,024926
0,02033;0,131905;-0,001064
0,027957;0,118934;-0,026794
0,033465;0,10235;-0,050286
0,035518;0,082579;-0,070276
0,033447;0,060205;-0,086347
0,027623;0,03609;-0,098596
0,019574;0,011388;-0,107146
0,011498;-0,012813;-0,111885
0,005036;-0,035811;-0,112676
0,000334;-0,057171;-0,109586
-0,00367;-0,076488;-0,102755
-0,008287;-0,093376;-0,092268
-0,014268;-0,107632;-0,078363
-0,021482;-0,119333;-0,061755
-0,029157;-0,128734;-0,043686
-0,036328;-0,135978;-0,025719
-0,04217;-0,140967;-0,00943
-0,046175;-0,143644;0,003771
-0,048221;-0,144216;0,012611
-0,048516;-0,142948;0,016009
-0,047446;-0,139924;0,013466
-0,04547;-0,13521;0,005403
-0,043148;-0,129122;-0,006965
-0,041056;-0,122202;-0,021965
-0,039451;-0,115055;-0,037665
-0,038098;-0,108269;-0,051975
-0,036652;-0,10244;-0,062808
-0,035197;-0,098162;-0,068433
-0,03441;-0,095931;-0,067974
-0,035297;-0,095913;-0,061635
-0,038606;-0,097872;-0,050309
-0,044335;-0,101388;-0,035104
-0,051688;-0,106074;-0,017322
-0,059353;-0,111492;0,001353
-0,065902;-0,117067;0,018861
-0,070146;-0,122285;0,03309
-0,071349;-0,12687;0,042453
-0,069355;-0,130658;0,046279
-0,064628;-0,13343;0,044719
-0,058106;-0,135001;0,038471
-0,050763;-0,135382;0,028666
-0,043116;-0,13473;0,016744
-0,034947;-0,133157;0,004132
-0,025378;-0,130573;-0,008066
-0,013359;-0,126701;-0,019089
0,001731;-0,1213;-0,028371
0,019701;-0,114273;-0,035396
0,039508;-0,105501;-0,039602
0,059621;-0,094817;-0,040336
0,078495;-0,082461;-0,036865
0,094878;-0,069422;-0,028493
0,107959;-0,057094;-0,014794
0,117401;-0,04668;0,004064
0,123335;-0,038909;0,027147
0,126286;-0,034065;0,05291
0,126866;-0,032138;0,079451
0,125231;-0,032859;0,104621
0,1209;-0,035553;0,126165
0,113367;-0,039186;0,142046
0,102859;-0,042849;0,150779
0,090449;-0,046145;0,15155
0,077582;-0,04898;0,144183
0,065378;-0,051187;0,129074
0,054271;-0,052503;0,107132
0,044309;-0,052781;0,079725
0,035644;-0,052152;0,048556
0,028654;-0,050976;0,01547
0,023742;-0,049562;-0,017612
0,021012;-0,047965;-0,048547
0,020115;-0,046082;-0,074958
0,020382;-0,04374;-0,094696
0,021115;-0,040538;-0,106375
0,021778;-0,035728;-0,109552
0,02197;-0,028472;-0,104624
0,021166;-0,018203;-0,092638
0,018591;-0,004767;-0,075151
0,013452;0,011588;-0,054198
0,005181;0,030243;-0,032222
-0,006659;0,050277;-0,011853
-0,022414;0,070656;0,004343
-0,04195;0,090443;0,014032
-0,064259;0,108912;0,015244
-0,087581;0,125534;0,006549
-0,110029;0,139869;-0,012719
-0,130442;0,151574;-0,042231
-0,148829;0,160599;-0,080478
-0,165959;0,167269;-0,124736
-0,01281;-0,007786;-0,005538
-0,005081;-0,007108;-0,004834
0,001984;-0,005473;-0,00387
0,009752;-0,003452;-0,002226
0,019713;-0,001672;0,000167
0,032657;-0,000584;0,002809
0,048119;-0,000319;0,004913
0,06457;-0,000724;0,005952
0,080007;-0,001492;0,005975
0,092495;-0,002253;0,005347
0,100572;-0,002667;0,004305
0,103504;-0,002529;0,002854
0,101437;-0,001836;0,000971
0,095352;-0,000739;-0,001066
0,086759;0,000559;-0,002628
0,077091;0,00187;-0,003182
0,067175;0,003021;-0,002754
0,057121;0,003824;-0,00189
0,046401;0,00408;-0,001216
0,033969;0,003702;-0,000953
0,018549;0,002793;-0,000785
-0,000718;0,00157;-0,000317
-0,023525;0,000258;0,000428
-0,048034;-0,000902;0,001048
-0,071184;-0,001658;0,001145
-0,089773;-0,001876;0,000692
-0,101498;-0,00165;0,000057
-0,105193;-0,001254;-0,000403
-0,100604;-0,000941;-0,000674
-0,08822;-0,000729;-0,000929
-0,069346;-0,0004;-0,00123
-0,046303;0,000186;-0,001501
-0,022239;0,000846;-0,001649
-0,000188;0,001243;-0,001585
0,017959;0,00121;-0,001203
0,031766;0,000862;-0,0004
0,041791;0,000465;0,0008
0,048615;0,000182;0,002137
0,052079;-0,000078;0,003187
0,051336;-0,000556;0,0037
0,045476;-0,001416;0,003792
0,034283;-0,002606;0,003649
0,018693;-0,003821;0,003215
0,000703;-0,00458;0,002311
-0,017079;-0,004429;0,000949
-0,031994;-0,003226;-0,000598
-0,041925;-0,00127;-0,001974
-0,045807;0,000914;-0,003024
-0,04383;0,002878;-0,003859
-0,03709;0,004379;-0,004526
-0,02694;0,005317;-0,004751
-0,014461;0,00562;-0,004178
-0,000453;0,005206;-0,002771
0,013933;0,004091;-0,000911
0,026747;0,002497;0,000838
0,035763;0,000791;0,002151
0,039495;-0,00067;0,003111
0,037917;-0,001663;0,003879
0,03245;-0,002176;0,004328
0,025069;-0,002392;0,00412
0,017392;-0,00256;0,003067
0,010453;-0,002766;0,001408
0,004893;-0,002844;-0,000247
0,001094;-0,002578;-0,001373
-0,00078;-0,001977;-0,00192
-0,000737;-0,001333;-0,002201
0,001148;-0,001057;-0,0025
0,004803;-0,00142;-0,002772
0,010023;-0,002438;-0,002639
0,016042;-0,004022;-0,001718
0,021297;-0,006117;0,00005
0,023859;-0,008566;0,002372
0,022275;-0,010927;0,004719
0,016331;-0,012534;0,006434
0,007288;-0,012757;0,006863
-0,002729;-0,011303;0,005625
-0,011655;-0,00836;0,002825
-0,018147;-0,00444;-0,000994
-0,021841;-0,000116;-0,005075
-0,023172;0,004153;-0,008713
-0,022977;0,008084;-0,011418
-0,022001;0,011539;-0,012868
-0,020475;0,014413;-0,012852
-0,017909;0,016435;-0,011296
-0,013352;0,017038;-0,008288
-0,006186;0,015406;-0,004003
0,003128;0,010732;0,001323
0,013002;0,002608;0,007215
0,021295;-0,008663;0,012824
0,026202;-0,022042;0,0171
0,026882;-0,03588;0,01912
0,023458;-0,048059;0,018357
0,016746;-0,056162;0,014863
0,008138;-0,057743;0,009351
-0,000441;-0,050802;0,003033
-0,00677;-0,034492;-0,002874
-0,008926;-0,009796;-0,007645
-0,006195;0,020204;-0,011198
0,000329;0,050733;-0,01379
0,008104;0,076516;-0,015405
0,014262;0,093109;-0,015482
0,017011;0,097689;-0,013447
0,016482;0,089189;-0,009373
0,014361;0,067964;-0,004056
0,012801;0,035568;0,001374
0,013321;-0,004952;0,005932
0,016197;-0,048778;0,009018
0,020593;-0,089711;0,010278
0,025107;-0,121205;0,00946
0,028355;-0,137778;0,006614
0,029478;-0,136194;0,002352
0,028527;-0,115908;-0,002159
0,026534;-0,079018;-0,005544
0,02507;-0,029955;-0,006779
0,025458;0,024982;-0,005608
0,027924;0,07831;-0,002528
0,031136;0,12228;0,001552
0,032537;0,150029;0,005738
0,029243;0,156812;0,009392
0,019173;0,141018;0,012028
0,001984;0,104664;0,013147
-0,020591;0,053016;0,012274
-0,045062;-0,006425;0,009188
-0,067186;-0,065312;0,004181
-0,083314;-0,115801;-0,001865
-0,091625;-0,151531;-0,007741
-0,092642;-0,168291;-0,012325
-0,088545;-0,164407;-0,014912
-0,081753;-0,140838;-0,015335
-0,073519;-0,100904;-0,013839
-0,063313;-0,049803;-0,010894
-0,049587;0,005981;-0,007081
-0,031225;0,059352;-0,002998
-0,008803;0,103428;0,00088
0,014965;0,132594;0,004277
0,035992;0,143691;0,007004
0,050203;0,13682;0,008818
0,054842;0,115182;0,00943
0,049205;0,084161;0,008659
0,034525;0,049956;0,006636
0,013401;0,018193;0,003851
-0,010831;-0,007102;0,000936
-0,034596;-0,024045;-0,001605
-0,05447;-0,032842;-0,003467
-0,067587;-0,035287;-0,004504
-0,072118;-0,03399;-0,00471
-0,067557;-0,03169;-0,004153
-0,054585;-0,030865;-0,002848
-0,034731;-0,033403;-0,000743
-0,010161;-0,040107;0,002032
0,016386;-0,050302;0,004916
0,041669;-0,061865;0,006979
0,062457;-0,071614;0,00733
0,076725;-0,075905;0,005686
0,084716;-0,071307;0,00259
0,088879;-0,055284;-0,001074
0,092582;-0,026975;-0,004652
0,09799;0,011987;-0,007787
0,104573;0,057098;-0,010142
0,109546;0,101555;-0,011217
0,109565;0,137594;-0,010464
0,10253;0,158256;-0,007719
0,088418;0,158993;-0,00351
0,068573;0,138598;0,001149
0,044584;0,099356;0,005243
0,017897;0,046431;0,008139
-0,009995;-0,013107;0,009676
-0,03728;-0,071298;0,00989
-0,061895;-0,120301;0,008725
-0,082043;-0,153451;0,006028
-0,096758;-0,166385;0,00183
-0,106046;-0,158112;-0,00329
-0,110706;-0,131649;-0,008234
-0,111989;-0,093608;-0,01206
-0,111121;-0,052502;-0,014628
-0,10877;-0,015804;-0,016555
-0,104818;0,012869;-0,018678
-0,098737;0,034803;-0,021539
-0,090178;0,05485;-0,025255
-0,079309;0,077743;-0,02987
-0,066887;0,104336;-0,035573
-0,054193;0,130234;-0,042269
-0,042964;0,14729;-0,049094
-0,035319;0,14763;-0,054505
-0,033271;0,127689;-0,056712
-0,03763;0,089827;-0,054038
-0,047035;0,041277;-0,045114
-0,05797;-0,00906;-0,029054
-0,065705;-0,053894;-0,005822
-0,065825;-0,089149;0,02311
-0,055704;-0,114019;0,054386
-0,035304;-0,129894;0,083192
-0,007079;-0,138693;0,104178
0,02508;-0,141014;0,112424
0,057271;-0,134847;0,104324
0,08673;-0,115763;0,078337
0,112209;-0,078886;0,035559
0,133416;-0,022427;-0,02003
0,150283;0,049202;-0,081691
0,162755;0,124903;-0,140589
0,018943;-0,017634;-0,001512
0,025864;-0,01671;0,000829
0,033648;-0,015759;0,003321
0,041735;-0,016396;0,005542
0,049824;-0,019788;0,006865
0,058201;-0,025792;0,006802
0,067247;-0,032381;0,005439
0,07675;-0,03629;0,003529
0,085769;-0,03526;0,002139
0,092874;-0,029843;0,001991
0,096523;-0,022801;0,003071
0,095715;-0,017058;0,004927
0,09096;-0,013849;0,00709
0,084826;-0,012214;0,009122
0,081079;-0,010249;0,010595
0,082367;-0,006613;0,011368
0,087511;-0,000975;0,01175
0,091645;0,005973;0,012112
0,090993;0,0122;0,012377
0,086905;0,014448;0,011907
0,083915;0,009609;0,009906
0,084734;-0,003521;0,006107
0,087195;-0,023286;0,001119
0,086246;-0,045459;-0,004017
0,080783;-0,064803;-0,008415
0,077056;-0,076935;-0,01142
0,082348;-0,079574;-0,012453
0,097009;-0,073051;-0,01107
0,114008;-0,060026;-0,007161
0,124062;-0,044319;-0,001112
0,12144;-0,02904;0,006131
0,106592;-0,015518;0,013146
0,083979;-0,004149;0,018364
0,05877;0,004268;0,020654
0,035771;0,008402;0,019721
0,019247;0,007281;0,01598
0,011683;0,001349;0,010274
0,012522;-0,007405;0,003816
0,018503;-0,016759;-0,00188
0,025043;-0,02543;-0,005409
0,028017;-0,032788;-0,006125
0,025958;-0,038268;-0,004629
0,021979;-0,041784;-0,002489
0,022281;-0,04437;-0,000959
0,029868;-0,047922;-0,000056
0,040428;-0,054205;0,000842
0,046631;-0,063767;0,002037
0,045493;-0,075585;0,00346
0,041332;-0,087828;0,005123
0,042247;-0,098654;0,007277
0,051886;-0,106173;0,010057
0,065225;-0,108532;0,012902
0,074485;-0,104986;0,014634
0,076646;-0,096707;0,014686
0,073496;-0,085974;0,014084
0,067604;-0,074522;0,01482
0,059967;-0,06244;0,018486
0,050383;-0,048477;0,025393
0,039355;-0,031859;0,034519
0,028978;-0,013714;0,044191
0,021344;0,003604;0,052897
0,016932;0,018125;0,059698
0,015272;0,029221;0,064248
0,015877;0,037594;0,066538
0,017473;0,044507;0,066678
0,017585;0,051158;0,064921
0,014535;0,058729;0,06183
0,009491;0,0685;0,058334
0,0057;0,081328;0,055327
0,005588;0,096739;0,052794
0,007946;0,112371;0,049493
0,008282;0,12451;0,044002
0,003589;0,130041;0,035974
-0,004021;0,128347;0,026324
-0,009792;0,121592;0,016518
-0,01115;0,113598;0,007646
-0,009607;0,107967;-0,000054
-0,0087;0,106508;-0,006843
-0,009486;0,10877;-0,012965
-0,008897;0,112471;-0,018553
-0,004213;0,114506;-0,023586
0,00261;0,112161;-0,027543
0,006993;0,104201;-0,02935
0,006673;0,091333;-0,028105
0,00397;0,075674;-0,023806
0,003685;0,059701;-0,017197
0,007744;0,045244;-0,009167
0,01262;0,032865;-0,000373
0,013675;0,021847;0,008656
0,010347;0,010748;0,017028
0,005641;-0,001654;0,023329
0,002285;-0,015655;0,026317
0,000089;-0,030672;0,025789
-0,003191;-0,045716;0,022777
-0,007784;-0,059815;0,019069
-0,009996;-0,072119;0,0163
-0,006375;-0,081671;0,015112
0,001592;-0,087431;0,014912
0,008392;-0,088906;0,014466
0,009154;-0,086696;0,013176
0,003816;-0,082231;0,011813
-0,00277;-0,077047;0,011715
-0,005971;-0,072183;0,013442
-0,005937;-0,067863;0,016219
-0,006347;-0,063578;0,018435
-0,010473;-0,058506;0,018931
-0,01898;-0,052236;0,01776
-0,030109;-0,04539;0,015536
-0,041336;-0,039691;0,012528
-0,050758;-0,037318;0,008733
-0,05719;-0,039669;0,004495
-0,060206;-0,046497;0,000813
-0,061075;-0,05624;-0,000975
-0,062858;-0,06689;-0,000033
-0,068161;-0,076641;0,003363
-0,07689;-0,084198;0,008079
-0,086571;-0,088843;0,012793
-0,094444;-0,090329;0,016495
-0,099474;-0,088647;0,018737
-0,102604;-0,083902;0,019712
-0,104642;-0,076501;0,020181
-0,104392;-0,067473;0,021189
-0,099433;-0,058586;0,023623
-0,088164;-0,05197;0,027712
-0,071062;-0,049122;0,032791
-0,050481;-0,049986;0,037547
-0,029189;-0,052833;0,040456
-0,008983;-0,054907;0,040102
0,009461;-0,053573;0,035423
0,025935;-0,047356;0,025955
0,040067;-0,03634;0,011975
0,051271;-0,021948;-0,005586
0,059423;-0,00626;-0,025315
0,065333;0,00869;-0,045439
0,070187;0,021351;-0,063884
0,074488;0,030898;-0,078416
0,077426;0,037352;-0,087042
0,077221;0,041314;-0,088705
0,072522;0,043168;-0,083675
0,063479;0,042492;-0,073122
0,051339;0,03841;-0,058375
0,037441;0,030528;-0,040499
0,022718;0,019812;-0,020312
0,007705;0,008666;0,001272
-0,007314;-0,000083;0,022944
-0,022294;-0,004286;0,043057
-0,037605;-0,002724;0,059952
-0,05404;0,004989;0,072352
-0,072322;0,018221;0,079678
-0,092431;0,035185;0,082167
-0,113212;0,053357;0,080737
-0,132481;0,070314;0,076588
-0,147728;0,084532;0,07082
-0,157039;0,095518;0,064284
-0,159784;0,102919;0,05763
-0,156764;0,105612;0,051437
-0,149669;0,101825;0,04629
-0,140271;0,090179;0,042747
-0,12979;0,071064;0,041251
-0,118671;0,047406;0,042123
-0,10682;0,024009;0,045603
-0,094121;0,005894;0,051894
-0,080919;-0,003643;0,061072
-0,068099;-0,004284;0,072819
-0,056545;0,0015;0,086241
-0,046538;0,00961;0,100049
-0,037682;0,015881;0,112926
-0,029301;0,017547;0,123849
-0,021006;0,01414;0,132229
-0,013024;0,00744;0,137814
-0,005984;0,000236;0,140552
-0,000424;-0,005193;0,140495
0,003633;-0,007993;0,13764
0,006805;-0,008905;0,131628
